,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,body_type,price_usd
32337,Skoda,Fabia,mechanical,red,153000,2010,gasoline,universal,6400
32338,Skoda,Octavia,mechanical,grey,192000,2009,diesel,liftback,8650
32339,Skoda,Felicia,mechanical,red,263739,1996,gasoline,hatchback,1100
32340,Skoda,Felicia,mechanical,white,230000,1998,gasoline,hatchback,569
32341,Skoda,Fabia,mechanical,grey,177000,2008,gasoline,universal,5200
32342,Skoda,Superb,automatic,brown,187000,2013,diesel,universal,13300
32343,Skoda,Superb,automatic,black,150000,2013,gasoline,liftback,12300
32344,Skoda,Octavia,mechanical,white,149000,2009,gasoline,hatchback,9000
32345,Skoda,Superb,automatic,white,89000,2016,gasoline,liftback,21341
32346,Skoda,Superb,mechanical,black,197000,2009,gasoline,liftback,8441
32347,Skoda,Rapid,mechanical,white,65000,2015,gasoline,hatchback,10000
32348,Skoda,Octavia,mechanical,other,183000,2007,gasoline,universal,8500
32349,Skoda,Superb,mechanical,black,140000,2010,gasoline,liftback,9450
32350,Skoda,Superb,automatic,silver,260000,2014,gasoline,liftback,10000
32351,Skoda,Kodiaq,automatic,brown,0,2019,gasoline,suv,26981
32352,Skoda,Kodiaq,automatic,black,0,2019,gasoline,suv,34789
32353,Skoda,Kodiaq,automatic,silver,0,2019,gasoline,suv,27410
32354,Skoda,Kodiaq,automatic,white,0,2019,diesel,suv,35174
32355,Skoda,Kodiaq,automatic,blue,0,2019,gasoline,suv,27689
32356,Skoda,Octavia,automatic,grey,0,2019,gasoline,sedan,20432
32357,Skoda,Kodiaq,automatic,white,0,2019,gasoline,suv,39954
32358,Skoda,Kodiaq,automatic,brown,0,2019,gasoline,suv,35713
32359,Skoda,Kodiaq,automatic,other,0,2019,gasoline,suv,39272
32360,Skoda,Kodiaq,automatic,green,0,2019,gasoline,suv,38226
32361,Skoda,Octavia,mechanical,white,172000,2014,gasoline,hatchback,9999
32362,Skoda,Octavia,mechanical,grey,200000,2014,diesel,universal,13400
32363,Skoda,Fabia,mechanical,white,249600,2010,diesel,universal,5300
32364,Skoda,Roomster,automatic,blue,110000,2014,gasoline,universal,9200
32365,Skoda,Fabia,mechanical,white,344000,2012,gasoline,universal,5300
32366,Skoda,Octavia,automatic,silver,85000,2014,gasoline,hatchback,16000
32367,Skoda,Roomster,automatic,silver,125000,2010,gasoline,minivan,7999
32368,Skoda,Superb,mechanical,green,236000,2006,gasoline,sedan,6500
32369,Skoda,Fabia,mechanical,blue,228000,2006,gasoline,universal,3319
32370,Skoda,Octavia,mechanical,white,239000,2014,gasoline,universal,8499
32371,Skoda,Rapid,mechanical,grey,170000,2016,diesel,hatchback,10900
32372,Skoda,Rapid,automatic,black,104000,2015,gasoline,liftback,10000
32373,Skoda,Octavia,mechanical,silver,185650,2008,gasoline,hatchback,7000
32374,Skoda,Superb,automatic,black,180000,2010,gasoline,liftback,10000
32375,Skoda,Felicia,mechanical,red,201000,1998,gasoline,hatchback,1400
32376,Skoda,Yeti,automatic,silver,45000,2015,gasoline,suv,11700
32377,Skoda,Octavia,mechanical,grey,169000,2015,diesel,universal,12750
32378,Skoda,Octavia,automatic,black,111000,2012,gasoline,universal,9000
32379,Skoda,Fabia,mechanical,red,240000,2009,diesel,hatchback,4050
32380,Skoda,Superb,mechanical,grey,161000,2009,gasoline,liftback,8900
32381,Skoda,Fabia,mechanical,other,245000,2009,gasoline,universal,4500
32382,Skoda,Fabia,mechanical,blue,300000,2000,gasoline,hatchback,3600
32383,Skoda,Superb,mechanical,black,202000,2011,diesel,liftback,10200
32384,Skoda,Yeti,automatic,blue,120000,2013,gasoline,suv,9500
32385,Skoda,Octavia,automatic,brown,151900,2014,gasoline,hatchback,9900
32386,Skoda,Octavia,automatic,grey,184110,2011,gasoline,liftback,6999
32387,Skoda,Octavia,mechanical,grey,180456,2008,gasoline,liftback,8300
32388,Skoda,Octavia,mechanical,silver,174553,2010,gasoline,liftback,8300
32389,Skoda,Octavia,mechanical,silver,175702,2014,diesel,liftback,13999
32390,Skoda,Octavia,mechanical,white,40030,2017,gasoline,liftback,15700
32391,Skoda,Fabia,mechanical,blue,249160,2008,diesel,universal,4999
32392,Skoda,Superb,automatic,black,167100,2008,gasoline,liftback,8600
32393,Skoda,Superb,automatic,other,143000,2011,gasoline,liftback,11900
32394,Skoda,Octavia,mechanical,silver,136000,2010,gasoline,liftback,6500
32395,Skoda,Octavia,automatic,silver,136000,2013,gasoline,liftback,10200
32396,Skoda,Felicia,mechanical,blue,332621,2000,gasoline,universal,534
32397,Skoda,Octavia,mechanical,white,230000,2008,gasoline,liftback,4700
32398,Skoda,Fabia,automatic,yellow,212000,2013,gasoline,hatchback,7200
32399,Skoda,Octavia,mechanical,green,275000,1998,gasoline,liftback,2200
32400,Skoda,Octavia,automatic,white,158000,2012,gasoline,liftback,8400
32401,Skoda,Superb,automatic,black,204000,2003,gasoline,sedan,5999
32402,Skoda,Felicia,mechanical,green,299000,1996,gasoline,hatchback,1000
32403,Skoda,Rapid,mechanical,white,240000,2013,gasoline,liftback,6499
32404,Skoda,Rapid,mechanical,white,84000,2015,gasoline,liftback,8600
32405,Skoda,Rapid,mechanical,red,34000,2018,gasoline,liftback,14227
32406,Skoda,Octavia,mechanical,white,287000,2001,gasoline,liftback,3500
32407,Skoda,Fabia,mechanical,silver,190000,2013,gasoline,hatchback,7100
32408,Skoda,Rapid,automatic,blue,46000,2018,gasoline,liftback,13790
32409,Skoda,Octavia,mechanical,silver,330000,2003,gasoline,universal,3970
32410,Skoda,Octavia,mechanical,black,201000,2007,diesel,liftback,7400
32411,Skoda,Octavia,mechanical,silver,397000,2008,gasoline,liftback,4777
32412,Skoda,Rapid,mechanical,silver,58000,2016,gasoline,hatchback,10550
32413,Skoda,Octavia,automatic,white,169000,2014,gasoline,sedan,10500
32414,Skoda,Yeti,mechanical,black,138000,2011,gasoline,suv,10000
32415,Skoda,Superb,automatic,black,210000,2008,gasoline,sedan,8999
32416,Skoda,Fabia,mechanical,blue,130000,2016,diesel,universal,7900
32417,Skoda,Rapid,automatic,brown,10000,2019,gasoline,liftback,19000
32418,Skoda,Fabia,automatic,black,160000,2008,gasoline,hatchback,5500
32419,Skoda,Octavia,automatic,brown,52000,2016,gasoline,hatchback,13750
32420,Skoda,Felicia,mechanical,white,150000,1996,gasoline,hatchback,800
32421,Skoda,Octavia,automatic,black,145000,2015,gasoline,liftback,13300
32422,Skoda,Octavia,mechanical,black,124046,2014,diesel,hatchback,13000
32423,Skoda,Yeti,automatic,brown,102000,2011,gasoline,suv,10500
32424,Skoda,Octavia,mechanical,other,278000,1998,gasoline,hatchback,4000
32425,Skoda,Fabia,mechanical,blue,260000,2002,gasoline,hatchback,3100
32426,Skoda,Fabia,mechanical,blue,260000,2006,diesel,universal,4450
32427,Skoda,Octavia,mechanical,red,199200,2007,gasoline,hatchback,5600
32428,Skoda,Fabia,mechanical,blue,205000,2003,gasoline,hatchback,3300
32429,Skoda,Superb,mechanical,silver,250000,2002,gasoline,sedan,4500
32430,Skoda,Rapid,mechanical,black,78000,2016,gasoline,hatchback,11150
32431,Skoda,Yeti,mechanical,white,61000,2014,gasoline,suv,11000
32432,Skoda,Rapid,mechanical,brown,17599,2018,gasoline,liftback,11000
32433,Skoda,Octavia,automatic,other,109000,2010,gasoline,sedan,8000
32434,Skoda,Kodiaq,automatic,brown,0,2019,diesel,suv,37500
32435,Skoda,Octavia,mechanical,red,154000,1997,gasoline,liftback,2700
32436,Skoda,Yeti,mechanical,white,135000,2009,gasoline,universal,6500
32437,Skoda,Octavia,mechanical,red,293000,2006,diesel,universal,5700
32438,Skoda,Octavia,mechanical,silver,364000,2008,diesel,universal,7000
32439,Skoda,Octavia,mechanical,silver,163000,2013,gasoline,liftback,11700
32440,Skoda,Yeti,mechanical,silver,190000,2010,gasoline,suv,9500
32441,Skoda,Octavia,automatic,silver,110000,2017,gasoline,liftback,15408
32442,Skoda,Superb,mechanical,other,140000,2011,gasoline,liftback,8600
32443,Skoda,Octavia,mechanical,white,131000,2013,gasoline,sedan,11000
32444,Skoda,Rapid,automatic,black,56450,2015,gasoline,liftback,12800
32445,Skoda,Octavia,mechanical,red,38000,1960,gasoline,coupe,400
32446,Skoda,Octavia,automatic,white,99000,2014,gasoline,hatchback,13600
32447,Skoda,Octavia,mechanical,silver,165000,2011,gasoline,liftback,7800
32448,Skoda,Octavia,automatic,grey,70000,2016,gasoline,liftback,16300
32449,Skoda,Octavia,automatic,silver,318000,2007,diesel,universal,6200
32450,Skoda,Octavia,automatic,brown,98700,2015,diesel,liftback,14700
32451,Skoda,Favorit,mechanical,green,300000,1992,gasoline,hatchback,350
32452,Skoda,Octavia,mechanical,grey,159000,2009,gasoline,universal,8000
32453,Skoda,Octavia,mechanical,grey,159000,2009,gasoline,universal,8000
32454,Skoda,Octavia,automatic,white,82000,2017,gasoline,hatchback,13999
32455,Skoda,Superb,automatic,other,80000,2014,gasoline,universal,12000
32456,Skoda,Fabia,mechanical,green,360000,2006,diesel,universal,4500
32457,Skoda,Superb,mechanical,brown,196000,2014,diesel,universal,14550
32458,Skoda,Superb,mechanical,silver,165000,2014,diesel,universal,13000
32459,Skoda,Octavia,mechanical,blue,181000,2015,diesel,universal,13500
32460,Skoda,Roomster,automatic,blue,150000,2014,gasoline,hatchback,9700
32461,Skoda,Octavia,automatic,grey,230000,2010,gasoline,universal,7500
32462,Skoda,Fabia,mechanical,blue,148500,2011,gasoline,universal,6500
32463,Skoda,Superb,mechanical,grey,202000,2010,gasoline,universal,9500
32464,Skoda,Yeti,automatic,blue,32200,2015,gasoline,suv,13500
32465,Skoda,Rapid,automatic,silver,86700,2014,gasoline,liftback,10650
32466,Skoda,Superb,mechanical,blue,170000,2013,diesel,universal,14600
32467,Skoda,Fabia,mechanical,white,228500,2012,gasoline,universal,6699
32468,Skoda,Rapid,mechanical,white,6400,2019,gasoline,liftback,12500
32469,Skoda,Octavia,automatic,white,42000,2018,gasoline,liftback,15400
32470,Skoda,Octavia,mechanical,silver,212000,2008,gasoline,liftback,5100
32471,Skoda,Superb,mechanical,grey,197000,2011,diesel,universal,12300
32472,Skoda,Octavia,mechanical,grey,190800,2015,diesel,universal,14399
32473,Skoda,Felicia,mechanical,white,350000,1999,gasoline,universal,1500
32474,Skoda,Octavia,automatic,silver,158500,2010,gasoline,liftback,7950
32475,Skoda,Yeti,mechanical,black,140000,2011,gasoline,suv,8450
32476,Skoda,Octavia,mechanical,silver,230,2015,gasoline,universal,13700
32477,Skoda,Superb,mechanical,grey,117500,2013,gasoline,sedan,15000
32478,Skoda,Octavia,mechanical,blue,245000,2008,gasoline,liftback,7800
32479,Skoda,Superb,mechanical,silver,210600,2010,gasoline,universal,9200
32480,Skoda,Octavia,automatic,white,165000,2014,gasoline,liftback,11700
32481,Skoda,Octavia,automatic,white,151000,2014,gasoline,hatchback,11900
32482,Skoda,Fabia,mechanical,white,282000,2008,gasoline,hatchback,4500
32483,Skoda,Superb,mechanical,silver,230000,2011,gasoline,universal,9400
32484,Skoda,Felicia,mechanical,blue,180987,1996,gasoline,hatchback,600
32485,Skoda,Superb,automatic,other,272000,2009,gasoline,liftback,7700
32486,Skoda,Fabia,mechanical,black,300000,2007,diesel,hatchback,4505
32487,Skoda,Octavia,automatic,black,305000,1997,gasoline,liftback,2900
32488,Skoda,Felicia,mechanical,green,340000,1998,gasoline,hatchback,840
32489,Skoda,Rapid,mechanical,blue,56000,2016,gasoline,liftback,12500
32490,Skoda,Octavia,automatic,black,21000,2018,gasoline,liftback,18450
32491,Skoda,Superb,mechanical,brown,257000,2009,diesel,sedan,10250
32492,Skoda,Octavia,mechanical,grey,141000,2008,gasoline,hatchback,6300
32493,Skoda,Octavia,automatic,blue,147000,2010,gasoline,universal,7300
32494,Skoda,Fabia,mechanical,silver,220000,2009,diesel,universal,5000
32495,Skoda,Octavia,mechanical,grey,146500,2016,diesel,universal,12400
32496,Skoda,Octavia,automatic,red,105000,2017,gasoline,liftback,14600
32497,Skoda,Octavia,mechanical,white,185000,2015,diesel,universal,12990
32498,Skoda,Superb,mechanical,grey,161000,2015,diesel,universal,17500
32499,Skoda,Fabia,mechanical,silver,186000,2009,diesel,hatchback,4600
32500,Skoda,Octavia,mechanical,silver,105000,2012,gasoline,universal,8650
32501,Skoda,Octavia,automatic,silver,176000,2013,gasoline,liftback,10600
32502,Skoda,Superb,mechanical,brown,140000,2016,diesel,universal,17950
32503,Skoda,Kodiaq,mechanical,brown,20000,2018,gasoline,suv,25000
32504,Skoda,Fabia,mechanical,green,183500,2000,gasoline,hatchback,2555
32505,Skoda,Fabia,mechanical,black,200000,2009,diesel,universal,6200
32506,Skoda,Superb,mechanical,silver,188000,2015,diesel,hatchback,15999
32507,Skoda,Superb,automatic,blue,254000,2010,gasoline,hatchback,7999
32508,Skoda,Superb,automatic,black,277000,2010,gasoline,hatchback,8999
32509,Skoda,Octavia,mechanical,white,101000,2014,gasoline,hatchback,11050
32510,Skoda,Superb,mechanical,black,290000,2010,gasoline,universal,10499
32511,Skoda,Octavia,mechanical,white,23000,2017,gasoline,hatchback,18399
32512,Skoda,Superb,mechanical,white,336850,2005,diesel,sedan,4700
32513,Skoda,Rapid,automatic,other,70000,2015,gasoline,liftback,13000
32514,Skoda,Octavia,mechanical,black,230000,2010,diesel,universal,10000
32515,Skoda,Fabia,mechanical,white,296500,2003,diesel,universal,3700
32516,Skoda,Superb,automatic,grey,180000,2010,gasoline,universal,9999
32517,Skoda,Superb,mechanical,silver,183870,2015,diesel,universal,16499
32518,Skoda,Roomster,mechanical,white,180000,2009,gasoline,minivan,5599
32519,Skoda,Octavia,automatic,grey,140100,2010,gasoline,hatchback,7099
32520,Skoda,Rapid,mechanical,orange,85000,2018,gasoline,liftback,13041
32521,Skoda,Octavia,mechanical,silver,193000,1998,gasoline,liftback,3750
32522,Skoda,Yeti,mechanical,blue,141103,2014,gasoline,universal,8963
32523,Skoda,Octavia,automatic,black,197640,2010,gasoline,hatchback,7899
32524,Skoda,Fabia,mechanical,silver,121000,2016,diesel,universal,9700
32525,Skoda,Superb,automatic,grey,196000,2006,diesel,sedan,5350
32526,Skoda,Superb,automatic,black,87000,2013,gasoline,hatchback,14499
32527,Skoda,Octavia,automatic,grey,135000,2011,gasoline,hatchback,8499
32528,Skoda,Felicia,mechanical,white,114000,1998,gasoline,hatchback,1043
32529,Skoda,Octavia,automatic,silver,218000,2009,gasoline,universal,8300
32530,Skoda,Octavia,automatic,silver,217000,2009,gasoline,universal,8300
32531,Skoda,Octavia,mechanical,white,340000,2000,gasoline,hatchback,2700
32532,Skoda,Fabia,mechanical,red,110000,2010,gasoline,hatchback,5700
32533,Skoda,Octavia,mechanical,other,300000,2013,diesel,liftback,10000
32534,Skoda,Octavia,mechanical,green,325000,1999,diesel,universal,3500
32535,Skoda,Fabia,mechanical,white,250000,2008,gasoline,hatchback,5100
32536,Skoda,Superb,mechanical,black,181442,2012,gasoline,sedan,12100
32537,Skoda,Octavia,mechanical,black,85000,2015,gasoline,sedan,14450
32538,Skoda,Octavia,mechanical,grey,167000,2006,gasoline,hatchback,3570
32539,Skoda,Octavia,mechanical,red,276000,2006,gasoline,liftback,4000
32540,Skoda,Felicia,mechanical,red,1000000,1997,gasoline,universal,1000
32541,Skoda,Octavia,mechanical,red,200000,2010,gasoline,suv,7950
32542,Skoda,Octavia,automatic,silver,197000,2011,gasoline,liftback,7800
32543,Skoda,Fabia,mechanical,white,350000,2002,gasoline,universal,2800
32544,Skoda,Superb,automatic,grey,135000,2010,gasoline,hatchback,10600
32545,Skoda,Octavia,automatic,grey,140000,2010,gasoline,hatchback,8000
32546,Skoda,Rapid,automatic,blue,8000,2019,gasoline,liftback,16124
32547,Skoda,Octavia,mechanical,silver,200000,2009,diesel,universal,7999
32548,Skoda,Felicia,mechanical,silver,345000,1999,gasoline,universal,1100
32549,Skoda,Octavia,mechanical,other,175000,2010,gasoline,universal,8300
32550,Skoda,Superb,mechanical,grey,330238,2011,gasoline,liftback,8621
32551,Skoda,Octavia,automatic,white,83000,2017,gasoline,liftback,17800
32552,Skoda,Octavia,mechanical,green,260000,2003,gasoline,hatchback,3000
32553,Skoda,Superb,automatic,black,135000,2016,diesel,universal,17550
32554,Skoda,Octavia,automatic,grey,80000,2017,gasoline,liftback,17500
32555,Skoda,Superb,mechanical,black,260000,2011,diesel,liftback,10950
32556,Skoda,Octavia,mechanical,red,231000,2010,gasoline,liftback,7000
32557,Skoda,Fabia,automatic,red,109000,2010,gasoline,universal,6700
32558,Skoda,Octavia,mechanical,silver,458000,1999,diesel,universal,3300
32559,Skoda,Superb,mechanical,grey,195000,2015,diesel,universal,14000
32560,Skoda,Octavia,automatic,black,155000,2015,diesel,sedan,13500
32561,Skoda,Fabia,mechanical,blue,157000,2013,gasoline,hatchback,6700
32562,Skoda,Fabia,mechanical,blue,153000,2011,gasoline,hatchback,5800
32563,Skoda,Rapid,automatic,white,62000,2017,gasoline,hatchback,12150
32564,Skoda,Octavia,mechanical,white,209000,2016,diesel,universal,12800
32565,Skoda,Octavia,mechanical,black,140000,2011,gasoline,liftback,8800
32566,Skoda,Felicia,mechanical,red,100000,1996,gasoline,universal,600
32567,Skoda,Superb,automatic,grey,88500,2016,gasoline,sedan,23800
32568,Skoda,Octavia,mechanical,brown,27500,2017,gasoline,hatchback,24500
32569,Skoda,Felicia,mechanical,other,399000,1998,gasoline,hatchback,877
32570,Skoda,Kodiaq,automatic,grey,0,2018,gasoline,suv,34000
32571,Skoda,Octavia,automatic,white,149000,2015,gasoline,sedan,9900
32572,Skoda,Octavia,automatic,white,154000,2015,gasoline,hatchback,9450
32573,Skoda,Yeti,automatic,black,115000,2012,gasoline,suv,10400
32574,Skoda,Yeti,automatic,other,103000,2012,gasoline,suv,10500
32575,Skoda,Octavia,mechanical,other,280000,2001,gasoline,liftback,3300
32576,Skoda,Octavia,mechanical,other,333333,2005,gasoline,hatchback,6165
32577,Skoda,Fabia,mechanical,blue,98000,2015,gasoline,universal,8470
32578,Skoda,Octavia,automatic,white,94000,2013,gasoline,hatchback,12100
32579,Skoda,Fabia,mechanical,grey,164000,2008,gasoline,hatchback,4960
32580,Skoda,Fabia,mechanical,blue,160000,2008,diesel,hatchback,4500
32581,Skoda,Fabia,mechanical,white,117000,2012,gasoline,hatchback,6300
32582,Skoda,Superb,mechanical,black,191000,2016,diesel,universal,17200
32583,Skoda,Octavia,mechanical,white,188000,2011,gasoline,hatchback,6900
32584,Skoda,Octavia,automatic,other,39000,2018,gasoline,liftback,20500
32585,Skoda,Yeti,mechanical,blue,90000,2013,gasoline,suv,10200
32586,Skoda,Yeti,mechanical,brown,149000,2010,gasoline,universal,6000
32587,Skoda,Roomster,mechanical,blue,209000,2009,diesel,universal,5501
32588,Skoda,Octavia,mechanical,grey,195000,2010,gasoline,liftback,7200
32589,Skoda,Octavia,mechanical,other,250000,2006,gasoline,hatchback,4000
32590,Skoda,Octavia,mechanical,grey,141000,2011,gasoline,liftback,8800
32591,Skoda,Felicia,mechanical,white,390000,1996,gasoline,universal,300
32592,Skoda,Fabia,mechanical,blue,200000,2009,diesel,hatchback,4849
32593,Skoda,Fabia,mechanical,green,240000,2003,gasoline,universal,2500
32594,Skoda,Octavia,mechanical,silver,238000,2001,gasoline,liftback,6000
32595,Skoda,Octavia,mechanical,silver,238000,2001,gasoline,hatchback,6000
32596,Skoda,Octavia,mechanical,red,450000,1997,gasoline,hatchback,2100
32597,Skoda,Superb,automatic,silver,200000,2003,gasoline,sedan,3800
32598,Skoda,Superb,mechanical,silver,201000,2016,diesel,universal,15999
32599,Skoda,Fabia,mechanical,silver,189000,2004,gasoline,hatchback,3650
32600,Skoda,Fabia,mechanical,white,215000,2009,diesel,universal,5200
32601,Skoda,Fabia,mechanical,blue,180000,2000,gasoline,hatchback,2500
32602,Skoda,Rapid,mechanical,brown,5000,2019,gasoline,liftback,12804
32603,Skoda,Roomster,mechanical,white,195000,2009,diesel,minivan,5400
32604,Skoda,Octavia,mechanical,grey,199000,2007,gasoline,liftback,5550
32605,Skoda,Superb,automatic,other,306100,2009,gasoline,liftback,8300
32606,Skoda,Octavia,automatic,black,195000,2009,gasoline,universal,6500
32607,Skoda,Rapid,mechanical,blue,40000,2016,gasoline,liftback,11500
32608,Skoda,Fabia,mechanical,silver,320000,2008,gasoline,universal,3700
32609,Skoda,Octavia,automatic,silver,170000,2012,gasoline,liftback,9300
32610,Skoda,Superb,automatic,grey,143000,2016,gasoline,hatchback,20500
32611,Skoda,Fabia,mechanical,red,80000,2010,gasoline,hatchback,4600
32612,Skoda,Roomster,mechanical,grey,230000,2009,gasoline,universal,6200
32613,Skoda,Superb,automatic,other,180000,2010,gasoline,liftback,9400
32614,Skoda,Octavia,mechanical,grey,190000,2011,gasoline,universal,8500
32615,Skoda,Fabia,mechanical,blue,99000,2015,gasoline,universal,8650
32616,Skoda,Octavia,mechanical,blue,350000,2001,gasoline,universal,3850
32617,Skoda,Superb,mechanical,green,187000,2014,diesel,universal,15500
32618,Skoda,Roomster,automatic,blue,190000,2010,gasoline,universal,6000
32619,Skoda,Yeti,automatic,black,170800,2010,gasoline,suv,7500
32620,Skoda,Fabia,mechanical,silver,286297,2007,gasoline,sedan,3308
32621,Skoda,Rapid,automatic,white,14800,2018,gasoline,liftback,16100
32622,Skoda,Rapid,automatic,blue,69500,2018,gasoline,liftback,14000
32623,Skoda,Superb,mechanical,silver,220000,2006,diesel,sedan,6800
32624,Skoda,Superb,automatic,silver,197000,2010,gasoline,sedan,8500
32625,Skoda,Rapid,mechanical,white,49000,2017,gasoline,liftback,10150
32626,Skoda,Felicia,mechanical,red,280000,1997,gasoline,hatchback,1285
32627,Skoda,Octavia,mechanical,white,257352,2006,gasoline,hatchback,5500
32628,Skoda,Superb,automatic,white,157300,2012,gasoline,liftback,11000
32629,Skoda,Superb,automatic,black,74000,2016,gasoline,liftback,33000
32630,Skoda,Roomster,mechanical,silver,188000,2008,gasoline,universal,6099
32631,Skoda,Superb,mechanical,brown,220000,2009,diesel,liftback,10700
32632,Skoda,Superb,mechanical,black,285000,2010,gasoline,liftback,9800
32633,Skoda,Octavia,mechanical,blue,345000,2000,gasoline,universal,2300
32634,Skoda,Fabia,mechanical,silver,148494,2009,gasoline,hatchback,3300
32635,Skoda,Superb,automatic,black,197000,2009,gasoline,hatchback,8100
32636,Skoda,Octavia,mechanical,white,170000,2015,gasoline,liftback,12200
32637,Skoda,Octavia,automatic,silver,138000,2010,gasoline,hatchback,8000
32638,Skoda,Fabia,mechanical,grey,258963,2004,gasoline,hatchback,2800
32639,Skoda,Superb,automatic,black,300000,2013,gasoline,sedan,11600
32640,Skoda,Felicia,mechanical,blue,264000,1995,gasoline,hatchback,1990
32641,Skoda,Felicia,mechanical,white,207000,1998,gasoline,hatchback,550
32642,Skoda,Octavia,mechanical,blue,128000,2006,gasoline,hatchback,5000
32643,Skoda,Octavia,mechanical,white,143000,2015,gasoline,universal,9700
32644,Skoda,Octavia,mechanical,silver,300000,2000,gasoline,liftback,3450
32645,Skoda,Superb,mechanical,brown,257100,2009,gasoline,hatchback,7800
32646,Skoda,Octavia,automatic,white,83000,2014,gasoline,liftback,12000
32647,Skoda,Rapid,mechanical,blue,49000,2019,gasoline,liftback,11500
32648,Skoda,Superb,mechanical,brown,215000,2010,gasoline,sedan,10600
32649,Skoda,Octavia,mechanical,black,152000,2004,gasoline,hatchback,4450
32650,Skoda,Fabia,mechanical,blue,225000,2008,diesel,hatchback,4800
32651,Skoda,Fabia,mechanical,blue,200000,2009,diesel,hatchback,5000
32652,Skoda,Octavia,automatic,blue,203000,2014,gasoline,liftback,13999
32653,Skoda,Octavia,mechanical,white,230000,2011,gasoline,sedan,6900
32654,Skoda,Fabia,mechanical,white,206000,2009,gasoline,universal,5750
32655,Skoda,Octavia,mechanical,black,204000,2015,diesel,universal,13500
32656,Skoda,Superb,mechanical,other,147000,2014,diesel,universal,13350
32657,Skoda,Fabia,mechanical,black,180000,2011,diesel,universal,7000
32658,Skoda,Superb,automatic,silver,204150,2005,gasoline,sedan,5800
32659,Skoda,Octavia,mechanical,grey,92000,2012,gasoline,liftback,9437
32660,Skoda,Superb,automatic,white,94000,2013,gasoline,liftback,12100
32661,Skoda,Rapid,mechanical,blue,150000,2014,gasoline,liftback,9800
32662,Skoda,Fabia,mechanical,silver,130000,2012,gasoline,hatchback,6200
32663,Skoda,Octavia,mechanical,silver,125000,2010,gasoline,hatchback,6700
32664,Skoda,Fabia,mechanical,silver,228000,2003,gasoline,universal,3300
32665,Skoda,Yeti,automatic,silver,117000,2013,gasoline,hatchback,12500
32666,Skoda,Fabia,mechanical,silver,320000,2002,diesel,universal,3400
32667,Skoda,Octavia,mechanical,brown,272000,1998,diesel,hatchback,3800
32668,Skoda,Octavia,automatic,silver,320000,2004,diesel,universal,6400
32669,Skoda,Octavia,automatic,black,180000,2010,gasoline,hatchback,7700
32670,Skoda,Octavia,mechanical,grey,270000,2006,gasoline,hatchback,5100
32671,Skoda,Rapid,automatic,silver,52400,2015,gasoline,hatchback,11856
32672,Skoda,Felicia,mechanical,red,345000,1998,gasoline,universal,711
32673,Skoda,Felicia,mechanical,silver,232000,1998,gasoline,hatchback,1000
32674,Skoda,Felicia,mechanical,white,300000,1997,gasoline,hatchback,600
32675,Skoda,Fabia,mechanical,white,133000,2009,gasoline,universal,6000
32676,Skoda,Octavia,mechanical,red,345000,2006,gasoline,liftback,4900
32677,Skoda,Superb,mechanical,blue,360000,2006,diesel,sedan,6000
32678,Skoda,Felicia,mechanical,silver,147000,1997,gasoline,universal,500
32679,Skoda,Fabia,mechanical,grey,264176,2008,gasoline,hatchback,4500
32680,Skoda,Octavia,mechanical,green,339000,1999,gasoline,hatchback,3950
32681,Skoda,Superb,mechanical,black,198431,2009,gasoline,liftback,8300
32682,Skoda,Octavia,automatic,black,100000,2010,gasoline,liftback,7000
32683,Skoda,Superb,mechanical,grey,149000,2015,diesel,universal,14550
32684,Skoda,Octavia,mechanical,white,100000,2010,gasoline,universal,7350
32685,Skoda,Octavia,mechanical,other,220000,2009,gasoline,universal,7900
32686,Skoda,Fabia,mechanical,black,340000,2001,diesel,universal,4450
32687,Skoda,Roomster,mechanical,grey,195000,2010,gasoline,universal,5700
32688,Skoda,Octavia,automatic,grey,180000,2011,gasoline,liftback,7000
32689,Skoda,Octavia,mechanical,white,270000,2011,gasoline,universal,7500
32690,Skoda,Octavia,mechanical,silver,240000,2004,gasoline,liftback,4500
32691,Skoda,Octavia,mechanical,green,390000,2000,gasoline,universal,4000
32692,Skoda,Fabia,mechanical,blue,150000,2004,gasoline,hatchback,4300
32693,Skoda,Yeti,automatic,white,88000,2010,gasoline,suv,9200
32694,Skoda,Octavia,mechanical,grey,129562,2009,gasoline,liftback,6900
32695,Skoda,Octavia,mechanical,black,108000,2013,gasoline,hatchback,10500
32696,Skoda,Superb,mechanical,black,213000,2013,gasoline,liftback,11500
32697,Skoda,Fabia,mechanical,black,147000,2010,gasoline,hatchback,7000
32698,Skoda,Felicia,mechanical,blue,280000,1996,gasoline,hatchback,700
32699,Skoda,Octavia,mechanical,green,455890,1997,gasoline,liftback,3150
32700,Skoda,Felicia,mechanical,red,260000,1995,gasoline,hatchback,550
32701,Skoda,Rapid,mechanical,red,90000,2013,gasoline,liftback,11950
32702,Skoda,Fabia,mechanical,white,140000,2010,gasoline,hatchback,4979
32703,Skoda,Yeti,mechanical,black,146000,2010,gasoline,suv,8500
32704,Skoda,Octavia,automatic,silver,130000,2016,gasoline,sedan,18350
32705,Skoda,Superb,automatic,black,105000,2010,diesel,sedan,19000
32706,Skoda,Fabia,mechanical,silver,300000,2002,gasoline,sedan,2700
